record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
cand:l2-tpex-6118,issuer,issuer:TW:6118,issuer:TW:6118,-,-,-,建達,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6118,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6118""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6121,issuer,issuer:TW:6121,issuer:TW:6121,-,-,-,新普,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6121,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6121""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6122,issuer,issuer:TW:6122,issuer:TW:6122,-,-,-,擎邦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6122,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6122""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6123,issuer,issuer:TW:6123,issuer:TW:6123,-,-,-,上奇,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6123,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6123""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6124,issuer,issuer:TW:6124,issuer:TW:6124,-,-,-,業強,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6124,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6124""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6125,issuer,issuer:TW:6125,issuer:TW:6125,-,-,-,廣運,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6125,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6125""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6126,issuer,issuer:TW:6126,issuer:TW:6126,-,-,-,信音,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6126,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6126""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6127,issuer,issuer:TW:6127,issuer:TW:6127,-,-,-,九豪,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6127,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6127""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6129,issuer,issuer:TW:6129,issuer:TW:6129,-,-,-,普誠,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6129,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6129""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6130,issuer,issuer:TW:6130,issuer:TW:6130,-,-,-,上亞科技,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6130,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6130""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6134,issuer,issuer:TW:6134,issuer:TW:6134,-,-,-,萬旭,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6134,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6134""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6138,issuer,issuer:TW:6138,issuer:TW:6138,-,-,-,茂達,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6138,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6138""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6140,issuer,issuer:TW:6140,issuer:TW:6140,-,-,-,訊達電腦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6140,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6140""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6143,issuer,issuer:TW:6143,issuer:TW:6143,-,-,-,振曜,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6143,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6143""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6144,issuer,issuer:TW:6144,issuer:TW:6144,-,-,-,得利影,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6144,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6144""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6146,issuer,issuer:TW:6146,issuer:TW:6146,-,-,-,耕興,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6146,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6146""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6147,issuer,issuer:TW:6147,issuer:TW:6147,-,-,-,頎邦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6147,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6147""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6148,issuer,issuer:TW:6148,issuer:TW:6148,-,-,-,驊宏資,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6148,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6148""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6150,issuer,issuer:TW:6150,issuer:TW:6150,-,-,-,撼訊,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6150,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6150""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6151,issuer,issuer:TW:6151,issuer:TW:6151,-,-,-,晉倫,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6151,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6151""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6154,issuer,issuer:TW:6154,issuer:TW:6154,-,-,-,順發,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6154,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6154""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6156,issuer,issuer:TW:6156,issuer:TW:6156,-,-,-,松上,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6156,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6156""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6158,issuer,issuer:TW:6158,issuer:TW:6158,-,-,-,禾昌,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6158,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6158""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6160,issuer,issuer:TW:6160,issuer:TW:6160,-,-,-,欣技,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6160,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6160""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6161,issuer,issuer:TW:6161,issuer:TW:6161,-,-,-,捷波,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6161,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6161""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6163,issuer,issuer:TW:6163,issuer:TW:6163,-,-,-,華電網,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6163,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6163""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6167,issuer,issuer:TW:6167,issuer:TW:6167,-,-,-,久正,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6167,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6167""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6169,issuer,issuer:TW:6169,issuer:TW:6169,-,-,-,昱泉,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6169,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6169""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6170,issuer,issuer:TW:6170,issuer:TW:6170,-,-,-,統振,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6170,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6170""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6171,issuer,issuer:TW:6171,issuer:TW:6171,-,-,-,大城地產,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6171,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6171""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6173,issuer,issuer:TW:6173,issuer:TW:6173,-,-,-,信昌電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6173,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6173""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6174,issuer,issuer:TW:6174,issuer:TW:6174,-,-,-,安碁,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6174,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6174""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6175,issuer,issuer:TW:6175,issuer:TW:6175,-,-,-,立敦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6175,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6175""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6179,issuer,issuer:TW:6179,issuer:TW:6179,-,-,-,亞通,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6179,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6179""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6180,issuer,issuer:TW:6180,issuer:TW:6180,-,-,-,橘子,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6180,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6180""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6182,issuer,issuer:TW:6182,issuer:TW:6182,-,-,-,合晶,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6182,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6182""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6185,issuer,issuer:TW:6185,issuer:TW:6185,-,-,-,幃翔,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6185,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6185""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6186,issuer,issuer:TW:6186,issuer:TW:6186,-,-,-,新潤,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6186,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6186""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6187,issuer,issuer:TW:6187,issuer:TW:6187,-,-,-,萬潤,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6187,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6187""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6188,issuer,issuer:TW:6188,issuer:TW:6188,-,-,-,廣明,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6188,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6188""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6190,issuer,issuer:TW:6190,issuer:TW:6190,-,-,-,萬泰科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6190,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6190""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6194,issuer,issuer:TW:6194,issuer:TW:6194,-,-,-,育富,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6194,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6194""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6195,issuer,issuer:TW:6195,issuer:TW:6195,-,-,-,詩肯,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6195,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6195""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6198,issuer,issuer:TW:6198,issuer:TW:6198,-,-,-,瑞築,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6198,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6198""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6199,issuer,issuer:TW:6199,issuer:TW:6199,-,-,-,天品,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6199,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6199""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6203,issuer,issuer:TW:6203,issuer:TW:6203,-,-,-,海韻電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6203,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6203""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6204,issuer,issuer:TW:6204,issuer:TW:6204,-,-,-,艾華,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6204,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6204""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6207,issuer,issuer:TW:6207,issuer:TW:6207,-,-,-,雷科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6207,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6207""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6208,issuer,issuer:TW:6208,issuer:TW:6208,-,-,-,日揚,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6208,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6208""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6210,issuer,issuer:TW:6210,issuer:TW:6210,-,-,-,慶生,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6210,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6210""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6212,issuer,issuer:TW:6212,issuer:TW:6212,-,-,-,理銘,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6212,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6212""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6217,issuer,issuer:TW:6217,issuer:TW:6217,-,-,-,中探針,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6217,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6217""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6218,issuer,issuer:TW:6218,issuer:TW:6218,-,-,-,豪勉,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6218,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6218""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6219,issuer,issuer:TW:6219,issuer:TW:6219,-,-,-,富旺,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6219,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6219""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6220,issuer,issuer:TW:6220,issuer:TW:6220,-,-,-,岳豐,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6220,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6220""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
