record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
frozen:l2-tpex-6158,issuer,issuer:TW:6158,issuer:TW:6158,-,-,-,禾昌,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6158,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6160,issuer,issuer:TW:6160,issuer:TW:6160,-,-,-,欣技,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6160,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6161,issuer,issuer:TW:6161,issuer:TW:6161,-,-,-,捷波,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6161,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6163,issuer,issuer:TW:6163,issuer:TW:6163,-,-,-,華電網,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6163,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6167,issuer,issuer:TW:6167,issuer:TW:6167,-,-,-,久正,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6167,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6169,issuer,issuer:TW:6169,issuer:TW:6169,-,-,-,昱泉,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6169,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6170,issuer,issuer:TW:6170,issuer:TW:6170,-,-,-,統振,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6170,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6171,issuer,issuer:TW:6171,issuer:TW:6171,-,-,-,大城地產,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6171,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6173,issuer,issuer:TW:6173,issuer:TW:6173,-,-,-,信昌電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6173,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6174,issuer,issuer:TW:6174,issuer:TW:6174,-,-,-,安碁,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6174,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6175,issuer,issuer:TW:6175,issuer:TW:6175,-,-,-,立敦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6175,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6179,issuer,issuer:TW:6179,issuer:TW:6179,-,-,-,亞通,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6179,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6180,issuer,issuer:TW:6180,issuer:TW:6180,-,-,-,橘子,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6180,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6182,issuer,issuer:TW:6182,issuer:TW:6182,-,-,-,合晶,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6182,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6185,issuer,issuer:TW:6185,issuer:TW:6185,-,-,-,幃翔,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6185,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6186,issuer,issuer:TW:6186,issuer:TW:6186,-,-,-,新潤,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6186,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6187,issuer,issuer:TW:6187,issuer:TW:6187,-,-,-,萬潤,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6187,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6188,issuer,issuer:TW:6188,issuer:TW:6188,-,-,-,廣明,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6188,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6190,issuer,issuer:TW:6190,issuer:TW:6190,-,-,-,萬泰科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6190,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6194,issuer,issuer:TW:6194,issuer:TW:6194,-,-,-,育富,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6194,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6195,issuer,issuer:TW:6195,issuer:TW:6195,-,-,-,詩肯,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6195,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6198,issuer,issuer:TW:6198,issuer:TW:6198,-,-,-,瑞築,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6198,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6199,issuer,issuer:TW:6199,issuer:TW:6199,-,-,-,天品,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6199,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6203,issuer,issuer:TW:6203,issuer:TW:6203,-,-,-,海韻電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6203,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6204,issuer,issuer:TW:6204,issuer:TW:6204,-,-,-,艾華,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6204,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6207,issuer,issuer:TW:6207,issuer:TW:6207,-,-,-,雷科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6207,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6208,issuer,issuer:TW:6208,issuer:TW:6208,-,-,-,日揚,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6208,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6210,issuer,issuer:TW:6210,issuer:TW:6210,-,-,-,慶生,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6210,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6212,issuer,issuer:TW:6212,issuer:TW:6212,-,-,-,理銘,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6212,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6217,issuer,issuer:TW:6217,issuer:TW:6217,-,-,-,中探針,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6217,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6218,issuer,issuer:TW:6218,issuer:TW:6218,-,-,-,豪勉,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6218,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6219,issuer,issuer:TW:6219,issuer:TW:6219,-,-,-,富旺,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6219,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6220,issuer,issuer:TW:6220,issuer:TW:6220,-,-,-,岳豐,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6220,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6221,issuer,issuer:TW:6221,issuer:TW:6221,-,-,-,晉泰,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6221,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6222,issuer,issuer:TW:6222,issuer:TW:6222,-,-,-,立軒,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6222,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6223,issuer,issuer:TW:6223,issuer:TW:6223,-,-,-,旺矽,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6223,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6227,issuer,issuer:TW:6227,issuer:TW:6227,-,-,-,茂綸,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6227,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6228,issuer,issuer:TW:6228,issuer:TW:6228,-,-,-,全譜,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6228,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6229,issuer,issuer:TW:6229,issuer:TW:6229,-,-,-,研通,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6229,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6231,issuer,issuer:TW:6231,issuer:TW:6231,-,-,-,系微,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6231,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6233,issuer,issuer:TW:6233,issuer:TW:6233,-,-,-,旺玖,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6233,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6234,issuer,issuer:TW:6234,issuer:TW:6234,-,-,-,高僑,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6234,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6236,issuer,issuer:TW:6236,issuer:TW:6236,-,-,-,中湛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6236,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6237,issuer,issuer:TW:6237,issuer:TW:6237,-,-,-,驊訊,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6237,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6240,issuer,issuer:TW:6240,issuer:TW:6240,-,-,-,松崗,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6240,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6241,issuer,issuer:TW:6241,issuer:TW:6241,-,-,-,鑫永洋,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6241,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6242,issuer,issuer:TW:6242,issuer:TW:6242,-,-,-,立康,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6242,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6244,issuer,issuer:TW:6244,issuer:TW:6244,-,-,-,茂迪,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6244,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6245,issuer,issuer:TW:6245,issuer:TW:6245,-,-,-,立端,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6245,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6246,issuer,issuer:TW:6246,issuer:TW:6246,-,-,-,臺龍,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6246,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6248,issuer,issuer:TW:6248,issuer:TW:6248,-,-,-,沛波,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6248,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6259,issuer,issuer:TW:6259,issuer:TW:6259,-,-,-,百徽,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6259,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6261,issuer,issuer:TW:6261,issuer:TW:6261,-,-,-,久元,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6261,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6263,issuer,issuer:TW:6263,issuer:TW:6263,-,-,-,普萊德,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6263,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6264,issuer,issuer:TW:6264,issuer:TW:6264,-,-,-,富裔,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6264,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6265,issuer,issuer:TW:6265,issuer:TW:6265,-,-,-,方土昶,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6265,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6266,issuer,issuer:TW:6266,issuer:TW:6266,-,-,-,泰詠,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6266,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6270,issuer,issuer:TW:6270,issuer:TW:6270,-,-,-,倍微,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6270,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6274,issuer,issuer:TW:6274,issuer:TW:6274,-,-,-,台燿,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6274,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
frozen:l2-tpex-6275,issuer,issuer:TW:6275,issuer:TW:6275,-,-,-,元山,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,已冻结,l2:TPEX:6275,无,不适用,L2 台湾上市/上柜发行人机械母集；不含兴柜；不证明 PCB 主营或中国大陆产能,H1 人闸批准 2026-08-28 TWSE+TPEx 快照；仅冻结发行人母集身份。
